2220, -34.119572 0. 76.736038 -38.407677;
2230, -34.856712 0. 81.928246 -33.289776;
2240, -33.428505 0. 96.356438 -24.524364;
2250, -31.848577 112.035515 94.906303 -28.702766;
2260, -31.914354 114.757088 104.101677 -15.280586;
2270, -33.43454 75.527351 100.75573 -20.690449;
2280, -34.83308 0. 90.366043 -29.435076;
2290, -38.92152 0. 103.968895 -14.681398;
2300, -39.172447 0. 100.402855 -20.556051;
2310, -38.948204 0. 91.422272 -28.64023;
2320, -40.689659 0. 86.990334 -31.475454;
2330, -43.557587 0. 91.725395 -26.072155;
2340, -44.126415 0. 94.582397 -28.388931;
2350, -44.725029 98.715309 90.419792 -31.318892;
2360, -44.398487 98.365501 101.212135 -19.388336;
2370, -44.156067 97.822647 98.566597 -24.210415;
2380, -43.896671 97.746773 91.966492 -32.365784;
2390, -41.989609 0. 115.539352 -6.507226;
2400, -38.614681 0. 108.333466 -12.507157;
2410, -38.158749 0. 109.942917 -12.250421;
2420, -38.567978 0. 105.061836 -18.669613;
2430, -39.373989 0. 108.566978 -14.898435;
2440, -38.542164 0. 110.503212 -11.78286;
2450, -38.371002 0. 113.292229 -9.448173;
2460, -37.627609 0. 105.9347 -20.242765;
2470, -37.664368 0. 103.428322 -24.244238;
2480, -37.604652 97.161461 98.923737 -33.723606;
2490, -37.419182 97.091637 95.58728 -46.127396;
2500, -36.574181 97.139069 94.403152 -53.449623;
2510, -36.161499 97.121056 97.929955 -29.03603;
2520, -35.405891 97.174171 99.411354 -35.637451;
2530, -34.528313 97.108757 93.180534 -41.169689;
2540, -34.502144 97.12336 92.971115 -37.383533;
2550, -32.385494 0. 95.538307 -22.645638;
2560, -31.959864 0. 84.973381 -33.009739;
2570, -31.9557 0. 81.738907 -36.090961;
2580, -33.211769 0. 83.754784 -32.1619;
2590, -33.622883 0. 75.256279 -35.900829;
2600, -36.403126 0. 75.815849 -36.914845;
2610, -42.685467 0. 66.717484 -44.451839;
2620, -48.173859 0. 69.083603 -43.067261;
2630, -53.88673 0. 61.401245 -50.115154;
2640, -57.523804 0. 69.710106 -41.396282;
2650, -60.150665 0. 74.717575 -37.110916;
2660, -63.093697 0. 72.167068 -35.755882;
2670, -64.611679 0. 69.359215 -38.804413;
2680, -66.564384 0. 66.968719 -45.914001;
